	muslim		
Number of biological children	Non-Muslim	Muslim	Total
	No.	No.	No.
	1,246.0	2,436.0	3,682.0
	1,357.0	1,502.0	2,859.0
	1,607.0	2,120.0	3,727.0
	569.0	1,586.0	2,155.0
	198.0	810.0	1,008.0
	103.0	389.0	492.0
	29.0	150.0	179.0
	15.0	57.0	72.0
	10.0	21.0	31.0
	4.0	8.0	12.0
	1.0	7.0	8.0
	0.0	2.0	2.0
Total	5,139.0	9,088.0	14,227.0

